service_id,date,exception_type
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230919,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230920,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230921,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230922,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230925,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230926,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230927,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230928,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230929,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230610,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230617,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230624,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230701,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230708,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230715,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230722,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230729,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230805,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230812,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230819,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230826,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230902,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230909,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230916,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230923,1
TRYON-Saturday-0-BUS-23-06-0000010-,20230930,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230611,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230618,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230625,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230702,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230704,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230709,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230716,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230723,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230730,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230806,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230813,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230820,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230827,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230903,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230904,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230910,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230917,1
TRYON-Sunday-0-BUS-23-06-0000001-,20230924,1
TRYON-Sunday-0-BUS-23-06-0000001-,20231001,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230605,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230606,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230607,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230608,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230609,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230612,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230613,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230614,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230615,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230616,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230619,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230620,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230621,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230622,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230623,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230626,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230627,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230628,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230629,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230630,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230703,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230705,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230706,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230707,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230710,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230711,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230712,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230713,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230714,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230717,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230718,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230719,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230720,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230721,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230724,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230725,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230726,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230727,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230728,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230731,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230801,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230802,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230803,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230804,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230807,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230808,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230809,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230810,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230811,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230814,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230815,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230816,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230817,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230818,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230821,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230822,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230823,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230824,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230825,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230828,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230829,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230830,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230831,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230901,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230905,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230906,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230907,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230908,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230911,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230912,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230913,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230914,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230915,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230918,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230919,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230920,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230921,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230922,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230925,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230926,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230927,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230928,1
TRYON-Weekday-0-BUS-23-06-1111100-,20230929,1
