"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1","C0F43128","GO701_21_2","Babylon","2","0","DF671E6C"
"1","C0F43128","GO701_21_3","Penn Station","3","1","DF671E6C"
"1","C0F43128","GO701_21_4","Babylon","4","0","DF671E6C"
"1","C0F43128","GO701_21_5","Penn Station","5","1","DF671E6C"
"1","C0F43128","GO701_21_6","Babylon","6","0","DF671E6C"
"1","C0F43128","GO701_21_7","Penn Station","7","1","DF671E6C"
"1","C0F43128","GO701_21_8","Babylon","8","0","DF671E6C"
"1","C0F43128","GO701_21_9","Penn Station","9","1","DF671E6C"
"1","C0F43128","GO701_21_11","Penn Station","11","1","DF671E6C"
"1","C0F43128","GO701_21_12","Babylon","12","0","DF671E6C"
"1","C0F43128","GO701_21_13","Penn Station","13","1","DF671E6C"
"1","C0F43128","GO701_21_14","Babylon","14","0","DF671E6C"
"1","C0F43128","GO701_21_15","Atlantic Terminal","15","1","C85CC273"
"1","C0F43128","GO701_21_16","Babylon","16","0","DF671E6C"
"1","C0F43128","GO701_21_17","Penn Station","17","1","DF671E6C"
"1","C0F43128","GO701_21_18","Babylon","18","0","DF671E6C"
"1","C0F43128","GO701_21_22","Babylon","22","0","DF671E6C"
"1","C0F43128","GO701_21_24","Babylon","24","0","A8F61878"
"1","C0F43128","GO701_21_25","Penn Station","25","1","DF671E6C"
"1","C0F43128","GO701_21_27","Atlantic Terminal","27","1","C85CC273"
"1","C0F43128","GO701_21_28","Babylon","28","0","A8F61878"
"1","C0F43128","GO701_21_29","Penn Station","29","1","DF671E6C"
"1","C0F43128","GO701_21_31","Penn Station","31","1","DF671E6C"
"1","C0F43128","GO701_21_32","Babylon","32","0","DF671E6C"
"1","C0F43128","GO701_21_33","Atlantic Terminal","33","1","C85CC273"
"1","C0F43128","GO701_21_35","Penn Station","35","1","DF671E6C"
"1","C0F43128","GO701_21_36","Babylon","36","0","DF671E6C"
"1","C0F43128","GO701_21_38","Babylon","38","0","A8F61878"
"1","C0F43128","GO701_21_39","Atlantic Terminal","39","1","C85CC273"
"1","C0F43128","GO701_21_44","Babylon","44","0","DF671E6C"
"1","C0F43128","GO701_21_45","Penn Station","45","1","DF671E6C"
"1","C5306FBE","GO701_21_46","Babylon","46","0","5E99E8D9"
"1","C0F43128","GO701_21_47","Penn Station","47","1","DF671E6C"
"1","C0F43128","GO701_21_48","Babylon","48","0","A8F61878"
"1","C0F43128","GO701_21_49","Penn Station","49","1","DF671E6C"
"1","C0F43128","GO701_21_52","Babylon","52","0","DF671E6C"
"1","C0F43128","GO701_21_53","Penn Station","53","1","A8F61878"
"1","C0F43128","GO701_21_55","Penn Station","55","1","DF671E6C"
"1","C0F43128","GO701_21_57","Penn Station","57","1","A8F61878"
"1","C0F43128","GO701_21_61","Penn Station","61","1","DF671E6C"
"1","C0F43128","GO701_21_63","Penn Station","63","1","A8F61878"
"1","C0F43128","GO701_21_67","Penn Station","67","1","DF671E6C"
"1","C0F43128","GO701_21_69","Penn Station","69","1","A8F61878"
"1","C0F43128","GO701_21_71","Penn Station","71","1","DF671E6C"
"1","C0F43128","GO701_21_102","Babylon","102","0","A8F61878"
"1","C0F43128","GO701_21_104","Babylon","104","0","DF671E6C"
"1","C0F43128","GO701_21_105","Penn Station","105","1","DF671E6C"
"1","C0F43128","GO701_21_107","Penn Station","107","1","A8F61878"
"1","C0F43128","GO701_21_108","Babylon","108","0","A8F61878"
"1","C0F43128","GO701_21_109","Penn Station","109","1","DF671E6C"
"1","C0F43128","GO701_21_111","Penn Station","111","1","A8F61878"
"1","C0F43128","GO701_21_114","Babylon","114","0","DF671E6C"
"1","C0F43128","GO701_21_115","Penn Station","115","1","DF671E6C"
"1","C0F43128","GO701_21_117","Penn Station","117","1","A8F61878"
"1","C0F43128","GO701_21_119","Penn Station","119","1","DF671E6C"
"1","C0F43128","GO701_21_120","Babylon","120","0","A8F61878"
"1","C0F43128","GO701_21_123","Penn Station","123","1","A8F61878"
"1","C0F43128","GO701_21_125","Penn Station","125","1","DF671E6C"
"1","C0F43128","GO701_21_126","Babylon","126","0","DF671E6C"
"1","C0F43128","GO701_21_127","Penn Station","127","1","DF671E6C"
"1","C0F43128","GO701_21_129","Penn Station","129","1","DF671E6C"
"1","C0F43128","GO701_21_131","Penn Station","131","1","A8F61878"
"1","C0F43128","GO701_21_132","Babylon","132","0","DF671E6C"
"1","C0F43128","GO701_21_133","Penn Station","133","1","DF671E6C"
"1","C0F43128","GO701_21_134","Babylon","134","0","A8F61878"
"1","C0F43128","GO701_21_135","Penn Station","135","1","DF671E6C"
"1","C0F43128","GO701_21_137","Penn Station","137","1","DF671E6C"
"1","C0F43128","GO701_21_138","Babylon","138","0","A8F61878"
"1","C0F43128","GO701_21_139","Penn Station","139","1","A8F61878"
"1","C0F43128","GO701_21_140","Babylon","140","0","DF671E6C"
"1","C0F43128","GO701_21_143","Penn Station","143","1","DF671E6C"
"1","C0F43128","GO701_21_144","Babylon","144","0","DF671E6C"
"1","C0F43128","GO701_21_145","Penn Station","145","1","A8F61878"
"1","C0F43128","GO701_21_147","Penn Station","147","1","DF671E6C"
"1","C0F43128","GO701_21_149","Penn Station","149","1","DF671E6C"
"1","C0F43128","GO701_21_150","Babylon","150","0","C85CC273"
"1","C0F43128","GO701_21_151","Penn Station","151","1","A8F61878"
"1","C0F43128","GO701_21_152","Babylon","152","0","DF671E6C"
"1","C0F43128","GO701_21_153","Penn Station","153","1","DF671E6C"
"1","C0F43128","GO701_21_154","Babylon","154","0","C85CC273"
"1","C0F43128","GO701_21_155","Penn Station","155","1","DF671E6C"
"1","C0F43128","GO701_21_156","Babylon","156","0","DF671E6C"
"1","C0F43128","GO701_21_158","Babylon","158","0","C85CC273"
"1","C0F43128","GO701_21_159","Penn Station","159","1","A8F61878"
"1","C0F43128","GO701_21_160","Babylon","160","0","DF671E6C"
"1","C0F43128","GO701_21_161","Penn Station","161","1","DF671E6C"
"1","C0F43128","GO701_21_163","Penn Station","163","1","DF671E6C"
"1","C0F43128","GO701_21_166","Babylon","166","0","DF671E6C"
"1","C0F43128","GO701_21_168","Babylon","168","0","A8F61878"
"1","C0F43128","GO701_21_170","Babylon","170","0","A8F61878"
"1","C0F43128","GO701_21_172","Babylon","172","0","DF671E6C"
"1","C0F43128","GO701_21_176","Babylon","176","0","A8F61878"
"1","C0F43128","GO701_21_182","Babylon","182","0","DF671E6C"
"1","C0F43128","GO701_21_184","Babylon","184","0","DF671E6C"
"1","C0F43128","GO701_21_186","Babylon","186","0","A8F61878"
"1","C0F43128","GO701_21_188","Babylon","188","0","DF671E6C"
"1","C0F43128","GO701_21_190","Babylon","190","0","DF671E6C"
"1","C0F43128","GO701_21_194","Babylon","194","0","A8F61878"
"1","C0F43128","GO701_21_196","Babylon","196","0","DF671E6C"
"1","C0F43128","GO701_21_198","Babylon","198","0","DF671E6C"
"4","C0F43128","GO701_21_200","Greenport","200","0","54C9D02A"
"4","C0F43128","GO701_21_201","Ronkonkoma","201","1","54C9D02A"
"4","F63F5239","GO701_21_202","Greenport","202","0","54C9D02A"
"4","A89C6FAA","GO701_21_202_1","Greenport","202","0","54C9D02A"
"4","F63F5239","GO701_21_203","Ronkonkoma","203","1","54C9D02A"
"4","A89C6FAA","GO701_21_203_1","Ronkonkoma","203","1","54C9D02A"
"4","F63F5239","GO701_21_250","Greenport","250","0","54C9D02A"
"4","A89C6FAA","GO701_21_250_1","Greenport","250","0","54C9D02A"
"4","F63F5239","GO701_21_251","Ronkonkoma","251","1","54C9D02A"
"4","A89C6FAA","GO701_21_251_1","Ronkonkoma","251","1","54C9D02A"
"4","C3241B32","GO701_21_252","Yaphank","252","0","BF914065"
"4","C3241B32","GO701_21_253","Ronkonkoma","253","1","BF914065"
"4","C5306FBE","GO701_21_254","Greenport","254","0","54C9D02A"
"4","C5306FBE","GO701_21_255","Jamaica","255","1","3E60E111"
"4","C0F43128","GO701_21_257","Ronkonkoma","257","1","54C9D02A"
"4","C0F43128","GO701_21_258","Greenport","258","0","54C9D02A"
"3","C0F43128","GO701_21_500","Oyster Bay","500","0","2111800B"
"3","C0F43128","GO701_21_501","Mineola","501","1","99474064"
"3","DA5C6322","GO701_21_502","Oyster Bay","502","0","2111800B"
"3","C0F43128","GO701_21_503","Penn Station","503","1","01623120"
"3","DA5C6322","GO701_21_504","Oyster Bay","504","0","2111800B"
"3","C0F43128","GO701_21_505","Jamaica","505","1","2111800B"
"3","DA5C6322","GO701_21_506","Oyster Bay","506","0","2111800B"
"3","C0F43128","GO701_21_507","Long Island City","507","1","723A8124"
"3","C0F43128","GO701_21_509","Hunterspoint Avenue","509","1","FEF53F87"
"3","DA5C6322","GO701_21_513","Jamaica","513","1","2111800B"
"3","DA5C6322","GO701_21_515","Jamaica","515","1","2111800B"
"3","DA5C6322","GO701_21_517","Jamaica","517","1","2111800B"
"3","DA5C6322","GO701_21_550","Oyster Bay","550","0","2111800B"
"3","DA5C6322","GO701_21_551","Jamaica","551","1","2111800B"
"3","DA5C6322","GO701_21_552","Oyster Bay","552","0","2111800B"
"3","DA5C6322","GO701_21_553","Jamaica","553","1","2111800B"
"3","C0F43128","GO701_21_554","Oyster Bay","554","0","2111800B"
"3","C0F43128","GO701_21_555","Jamaica","555","1","2111800B"
"3","C0F43128","GO701_21_556","Oyster Bay","556","0","2111800B"
"3","C0F43128","GO701_21_557","Jamaica","557","1","2111800B"
"3","C0F43128","GO701_21_559","Jamaica","559","1","2111800B"
"3","C0F43128","GO701_21_560","Oyster Bay","560","0","723A8124"
"3","C0F43128","GO701_21_561","Jamaica","561","1","2111800B"
"3","C0F43128","GO701_21_563","Jamaica","563","1","2111800B"
"3","C0F43128","GO701_21_564","Oyster Bay","564","0","01623120"
"3","C0F43128","GO701_21_566","Oyster Bay","566","0","FEF53F87"
"3","C0F43128","GO701_21_568","Oyster Bay","568","0","2111800B"
"3","C0F43128","GO701_21_572","Oyster Bay","572","0","2111800B"
"3","C0F43128","GO701_21_574","Oyster Bay","574","0","2111800B"
"10","C0F43128","GO701_21_600","Port Jefferson","600","0","DECD0CE9"
"10","C0F43128","GO701_21_601","Huntington","601","1","DECD0CE9"
"10","C0F43128","GO701_21_603","Long Island City","603","1","214F696E"
"10","C0F43128","GO701_21_604","Port Jefferson","604","0","DECD0CE9"
"10","C0F43128","GO701_21_605","Penn Station","605","1","C1307E0C"
"10","C0F43128","GO701_21_606","Port Jefferson","606","0","7790F343"
"10","C0F43128","GO701_21_607","Long Island City","607","1","214F696E"
"10","4582ADB7","GO701_21_608","Port Jefferson","608","0","901F9009"
"10","BD2B8D04","GO701_21_608_1","Huntington","608","0","D13BC191"
"10","4582ADB7","GO701_21_610","Port Jefferson","610","0","DECD0CE9"
"10","C0F43128","GO701_21_611","Long Island City","611","1","214F696E"
"10","C0F43128","GO701_21_613","Hunterspoint Avenue","613","1","95F39F15"
"10","C0F43128","GO701_21_615","Penn Station","615","1","C1307E0C"
"10","C0F43128","GO701_21_617","Hicksville","617","1","901F9009"
"10","C0F43128","GO701_21_619","Huntington","619","1","DECD0CE9"
"10","4582ADB7","GO701_21_621","Huntington","621","1","DECD0CE9"
"10","4582ADB7","GO701_21_623","Hicksville","623","1","901F9009"
"10","BD2B8D04","GO701_21_623_1","Hicksville","623","1","D13BC191"
"10","4582ADB7","GO701_21_650","Port Jefferson","650","0","901F9009"
"10","BD2B8D04","GO701_21_650_1","Huntington","650","0","D13BC191"
"10","4582ADB7","GO701_21_651","Jamaica","651","1","7790F343"
"10","BD2B8D04","GO701_21_651_1","Jamaica","651","1","07123366"
"10","4582ADB7","GO701_21_652","Port Jefferson","652","0","DECD0CE9"
"10","4582ADB7","GO701_21_653","Huntington","653","1","DECD0CE9"
"10","C0F43128","GO701_21_654","Port Jefferson","654","0","DECD0CE9"
"10","C0F43128","GO701_21_655","Jamaica","655","1","7790F343"
"10","C0F43128","GO701_21_656","Port Jefferson","656","0","214F696E"
"10","C0F43128","GO701_21_657","Huntington","657","1","38E56A97"
